source,destination,short_channel_id,flags,active,public,last_update,base_fee_millisatoshi,fee_per_millionth,delay
0208b6ec8c4c77cabef8351f92327c13e0b7cc2e3724083669de305e2b395341fe,03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,511596:789:1,0,true,true,1520225651,1000,10,14
0226b317ebf63a888838c2900b0e77e45b3ad35c59bdbbd6a8eaba0c0362303cee,033907be919e25a79ddd0fa0c050ceb24d9a05a8f492cc16c32fa08029833c9bdd,511828:935:1,0,true,true,1520094156,1000,10,14
0226b317ebf63a888838c2900b0e77e45b3ad35c59bdbbd6a8eaba0c0362303cee,038d108e6cd9b8e84fa0b89d018c2e254324d3674b2bb3db12b35841889bfe372a,511835:1312:0,0,true,true,1520100797,1000,10,14
0303768724248f288479f316e40fcd970b5e2e8bf1ed9a9b0bbad1b1c84faa7208,021f2cbffc4045ca2d70678ecf8ed75e488290874c9da38074f6d378248337062b,514046:376:0,1,true,true,1521356711,1000,1,144
0303768724248f288479f316e40fcd970b5e2e8bf1ed9a9b0bbad1b1c84faa7208,023668a30d0a27304695df3fb1af55a4fb75153eac34840817cae0e6a57894fd51,514082:447:0,1,true,true,1521373995,1000,1,144
024fef1b652921ee35f2d3924ab284ff9c086793479546f87f458e9a480ebecc9c,024a2e265cd66066b78a788ae615acdc84b5b0dec9efac36d7ac87513015eaf6ed,514106:1357:0,1,true,true,1521390432,1000,1,144
024fef1b652921ee35f2d3924ab284ff9c086793479546f87f458e9a480ebecc9c,024b82d69859d63f9fce375041a34e61f4bfd445494b41d873ae7505322323d384,514121:1366:1,1,true,true,1521397446,1000,1,144
030c37134dc506e6d2adfdf39be62aec7a637ad5a35b663d60101ec0bbcdc9f5d9,023c5f2b69161742cc49da5be6cb7c940465fc608ff216bafc7573eb31121b22d2,512451:1341:0,1,true,true,1520631566,1000,10,14
030c37134dc506e6d2adfdf39be62aec7a637ad5a35b663d60101ec0bbcdc9f5d9,02dcdd7e18b80dc7fd51af34e871901c13f574e4b82325dc74c0beeada5771e8e9,512490:2094:0,1,true,true,1521148421,1000,10,14
030c37134dc506e6d2adfdf39be62aec7a637ad5a35b663d60101ec0bbcdc9f5d9,0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,512490:2097:0,0,true,true,1520631566,1000,10,14
030c37134dc506e6d2adfdf39be62aec7a637ad5a35b663d60101ec0bbcdc9f5d9,03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,512557:1341:0,0,true,true,1521302203,1000,10,14
030c37134dc506e6d2adfdf39be62aec7a637ad5a35b663d60101ec0bbcdc9f5d9,02c6122718fcb2ed83078f3d2615807da33879d81f344b52265fbd1b3992941cff,513845:841:1,1,true,true,1521241718,1000,10,14
02fd4d124c8abdac41cc56a876f51c196f545c454f5c99b9c48136aaabced2a3d8,024a2e265cd66066b78a788ae615acdc84b5b0dec9efac36d7ac87513015eaf6ed,514009:200:0,1,true,true,1521387954,1000,1,144
031d244a60d61936834f290656cdf0ed4b9979260c19b07804bde681819f8e14ca,0265689e7fac095fbb00fb3c4092449039a663499c9438fbb11842d102e39ee12f,513955:1737:0,1,true,true,1521386031,1000,1,144
031d244a60d61936834f290656cdf0ed4b9979260c19b07804bde681819f8e14ca,03434a39cd9a537c852fc8fb72454086d726f9111e9f730cef4985c39c11fae944,513960:1053:0,0,true,true,1521476031,1000,1,144
031d244a60d61936834f290656cdf0ed4b9979260c19b07804bde681819f8e14ca,02336abc41c6ed7b3c31cc5d44663672e3d4a7f2b04b212bd96ca85bd5bbd889b9,513965:1555:0,1,true,true,1521479631,1000,1,144
031d244a60d61936834f290656cdf0ed4b9979260c19b07804bde681819f8e14ca,03e72d70b4e015bb3bee8a50deb32b6316a35d52b2333b5df66e36ed5e48ed102e,513965:1019:0,0,true,true,1521479631,1000,1,144
031d244a60d61936834f290656cdf0ed4b9979260c19b07804bde681819f8e14ca,039c4249e620202add3c61cccfb406d4d4e56900ceaae12b4d2d298ee3e4838852,513967:2106:0,0,true,true,1521481431,1000,1,144
031d244a60d61936834f290656cdf0ed4b9979260c19b07804bde681819f8e14ca,02fc7ef232bd958209a2180fb18844388babc48a81d31434e343ecc4d7dd1a9186,513971:1633:1,1,true,true,1521483231,1000,1,144
031d244a60d61936834f290656cdf0ed4b9979260c19b07804bde681819f8e14ca,030ab828b743f8fda9fc8f7aac3051de2aeadb306e4e046ed0778bb897ee770d1d,514005:10:0,1,true,true,1521418431,1000,1,144
031d244a60d61936834f290656cdf0ed4b9979260c19b07804bde681819f8e14ca,033cfe09030dff97391e08cd08c77834efcb44b706bee7ac7d0866b02ed67f356a,514118:1326:0,0,true,true,1521483231,1000,1,144
031d244a60d61936834f290656cdf0ed4b9979260c19b07804bde681819f8e14ca,0228e4b5e00a05f400411a0b556fa0fd4d7609555dc687bebb9b70419aff15cc3e,514289:93:1,1,true,true,1521492471,1000,1,144
033ac2f9f7ff643c235cc247c521663924aff73b26b38118a6c6821460afcde1b3,02a0f1e7defe594d4f89e056ac45dbc3c2bdb29480270ed11c11040128a4ca6285,514185:412:0,1,true,true,1521485480,1000,1,144
033ac2f9f7ff643c235cc247c521663924aff73b26b38118a6c6821460afcde1b3,024bd94f0425590434538fd21d4e58982f7e9cfd8f339205a73deb9c0e0341f5bd,514294:523:0,1,true,true,1521494028,1000,1,144
033ac2f9f7ff643c235cc247c521663924aff73b26b38118a6c6821460afcde1b3,023668a30d0a27304695df3fb1af55a4fb75153eac34840817cae0e6a57894fd51,514297:1328:0,1,true,true,1521494537,1000,1,144
033ac2f9f7ff643c235cc247c521663924aff73b26b38118a6c6821460afcde1b3,02c0ac82c33971de096d87ce5ed9b022c2de678f08002dc37fdb1b6886d12234b5,514305:2671:0,1,true,true,1521500169,1000,1,144
033ac2f9f7ff643c235cc247c521663924aff73b26b38118a6c6821460afcde1b3,031c527494f295220d26a1814c18e7db3f4f03203ce1a53a0b74b52ed570a3972a,514306:1634:0,1,true,true,1521500495,1000,1,144
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,034a5fdb2df3ce1bfd2c2aca205ce9cfeef1a5f4af21b0b5e81c453080c30d7683,508320:2072:0,0,true,true,1519883620,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,0230d1a9462fae76bc20e9f5eff885a70f4152d9eca912418cbdbeae9a331a96f1,508503:1987:0,1,true,true,1519883620,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,03397f996a69f58ba4fd3d20e21daa36ff3be3c3624c03c96f127059c4ec73d15a,508503:2005:0,1,true,true,1519883620,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,038fe44b4159e224ecbd92a8c63c24948a807d39c08e2d4aaacb77d27d38fd92ba,508503:2006:0,0,true,true,1519883620,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,03617110be362e43a7445941970637d710eb46486d8a59dea76f7b611d524ec364,508503:2007:0,0,true,true,1519883620,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,03456c38eb93de16adf2555d5b3cf7030ce2537bac453db8b04020bb74ef845470,508503:2008:0,1,true,true,1519883620,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,02f2fccc11d34d7fce415a97ff9fd46867e5af780c9c71774627fb311815d45a81,508503:2009:0,1,true,true,1519883620,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,02d6284ccb2ce82f79e938a82da23b9f2d2fb659c5147e8d58d146158c8cf48aa5,508503:2010:0,1,true,true,1519883620,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,036487e0bd981617c674c2856fc0050472a0182838e0a4a1a67545c6cdee9f49a0,508665:623:0,0,true,true,1521476508,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,026977ceabe8a4bd0f38153d781210b0bb685d8fea10a5dacaebb38925ff778cf7,508666:124:0,1,false,true,1521315732,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,023033a65a59d8960970ae8aad940dc574594237ad1276344e8c1d73fe5efe56bb,508666:125:0,1,false,true,1520968678,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,02e25e1c48f305676493426a657c37a1bd309ba79ac8be0909c7befc092425c11d,508666:126:0,1,false,true,1521265205,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,03a98b60b81e126f5f588d8c77cf621ac3cd57bc44570180ba56d0af6a7429f3c6,508668:387:0,0,true,true,1521265204,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,022c715b377856f5e176c52dfbe1f19b0283c4a85d563b1f09a9c7d9b6820ec375,508668:388:0,1,true,true,1521265209,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,0371190acfb2e92bd1faa6ce4d12ff248798515a92ac903ac14d31b5172d9b2917,508668:389:0,0,false,true,1520968678,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,0317dbe0879b3c79c6c7c1843096a89c80762665b4d4548984f36402f007896b08,508668:391:0,1,false,true,1520968678,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,03f8d1ae8e36d19ed96fefa02f6f6c33fe69ed2fff5ece582b013a92c9077ee396,508672:547:0,0,true,true,1521265205,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,0235447c7485ff2b945bac5fbc366d54a87389bab8cacf1b64b26ec01e96bd165a,508672:549:0,1,true,true,1521476541,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,02587704695048661f32522b3ae25172601544435791611070b5f6176e8b457394,508672:550:0,1,true,true,1519883620,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,020d3d5995a973c878e3f6e5f59da54078304c537f981d7dcef73367ecbea0e90e,508672:551:0,1,true,true,1521313756,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,02ad411014bb942951d30cef65c6e99aa66f05fd383d25748f78782f07f32f8fb2,508672:552:0,1,false,true,1520732089,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,025e6fdb6af937a959e70f83648542c63ba7dc478cecf21d27c0d531156ee135e2,508672:553:0,1,true,true,1519883621,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,03e3d670d86f33181ee7451f14998b376a0d5deba8ab064b4ebe5ad5706f7b112b,508865:158:0,0,true,true,1519883621,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,0312c53f40de91c5a1a64126a0f205116d4ce397ebefdb58e7593ac48e47070dfd,508866:1427:0,1,true,true,1519883621,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,0268cbff355499bf97387dec397614ab3bd0e3e4361475f624a83f250a5f5ed5b2,509031:1458:0,1,true,true,1521342930,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,024b82d69859d63f9fce375041a34e61f4bfd445494b41d873ae7505322323d384,509031:1459:0,1,false,true,1520732089,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,0253271f3a0cf1876dfaa381728ce1514d2254b0012725567db9429309d50b03da,509031:1461:0,1,true,true,1521265208,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,0333b58f86a0c31da7ee61a4bc2232faccf8c4fe4167fe0dd9ce019fe03e82faac,509031:1462:0,1,false,true,1520732089,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,02c119d2fd2e98a88f50d0d2ee4213255b7b8ec2be3a95f9aabd6afb09dd25b083,509031:1463:0,1,false,true,1520937798,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,0261df8ef49d9a9c64a26d98d4c3f52baf12fb9e18652a2ba37fd9715364e03731,509031:1464:0,1,false,true,1520968677,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,0304b2ba507036bc2d128f287a3f13c97d12d4e7ab076d889efd5120257efb0cf7,509124:713:1,1,true,true,1520883316,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,034593537dc19047de45ef90ec22b83243b184df595a613883fea6542caf39a656,509340:749:1,1,true,true,1520771099,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,0347469dea682bd59255a5e60eaed8079186f85b5b5ea6dfd24565212e474b30c6,509496:1530:0,1,true,true,1520172326,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,0211ad124eaecaf2b223bad2f5381e81b3639f2a652b5aa7a0ceffc8593931fc30,508668:390:0,1,true,true,1519309195,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,037f709e708f83bf2217369154316c769f5754e5eaf6a2c667fb9b4476ba8f277f,509944:550:0,0,true,true,1521113443,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,02ef471860e3634fb55624b329c09a682aba187c7aada690bab3c5ad9051f2e9f5,508733:1578:0,1,false,true,1519358336,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,021f2cbffc4045ca2d70678ecf8ed75e488290874c9da38074f6d378248337062b,510565:1124:0,1,true,true,1521216886,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,034c5c5250c08acb62df2ebd0ab728bf2d6c757c7d433e7269672df280e3daca2c,510990:376:0,0,true,true,1520157664,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,02657f2396318748bcb8939a928333d8eface7ac3a28d25b74fab71c415ec3da53,508278:2182:0,1,false,true,1518188908,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,02fc7ef232bd958209a2180fb18844388babc48a81d31434e343ecc4d7dd1a9186,511188:1668:1,1,true,true,1521483549,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,02b4eb8c0a494cb431e577acc82df8cd1c13455f1e1a0a6e70b4172aff500f782a,511208:1433:0,1,true,true,1520374231,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,02d4174324b8ea91d547cdd17f31d30fba419122e5552252e8044614c275a60dc1,508865:159:0,1,false,true,1518717981,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,027c1755e7c8e82dfff623b2e7c5fd7f1b5e17d1fe8bf7719bc2858df00a284bee,508866:1428:0,1,false,true,1518590168,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,03fa94bc4aead4375faaade28d33ef336d4124347843f258dbd66ded9799cb3dab,511717:1483:0,0,true,true,1520057500,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,02a4452b0854f164196b924eb36fbb764a35ba2aa32bb7d7885376581be3b971d4,511794:1343:0,1,true,true,1520081892,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,02b58092be437eadbaee5d48d77e58a32e9e28873f5544e28ac058b56f8cd629ef,511798:513:0,1,true,true,1520083582,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,038d108e6cd9b8e84fa0b89d018c2e254324d3674b2bb3db12b35841889bfe372a,511828:931:0,0,true,true,1520094172,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,022b662aa03cf4db4820bcf4f47f1006d2bfae9bee416a926fb8bdba16e088d7f6,511857:158:0,1,true,true,1521477846,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,02d854e9af2e1a695b20fbc57edc8488f0c71ab06a02da5f129dbd7f333162ad35,511862:1081:0,1,true,true,1521265276,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,030c37134dc506e6d2adfdf39be62aec7a637ad5a35b663d60101ec0bbcdc9f5d9,512490:2097:0,1,true,true,1520631566,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,03591fc40afb9a1b1fa9a8ef04cffa1f3752c78b51684bb138780f77059297ceec,512755:1479:0,0,true,true,1520614067,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,039c4249e620202add3c61cccfb406d4d4e56900ceaae12b4d2d298ee3e4838852,512886:536:1,0,true,true,1521292863,1000,10,14
0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,020b755f640655a79c7c2442281959c37b3aa5a8e1ccc42b25934f744e5cf5306b,513941:812:1,1,false,true,1521434078,1000,10,14
02b7060f74b7e04d3d8af97fab20381fcc16f7a33c7e526fa5c9b96afdb288d7d2,023668a30d0a27304695df3fb1af55a4fb75153eac34840817cae0e6a57894fd51,513983:780:1,1,true,true,1521493416,1000,1,144
02b7060f74b7e04d3d8af97fab20381fcc16f7a33c7e526fa5c9b96afdb288d7d2,03ac27acff678ce4a2f25756612d3a83e2cb4d7552db168d3bb15482b92c80215f,513995:2083:0,0,true,true,1521500616,1000,1,144
02b7060f74b7e04d3d8af97fab20381fcc16f7a33c7e526fa5c9b96afdb288d7d2,02262bbc21c171bc91a1d6bbf89571c95873849b9a60d3ea9671b777d852d39ecd,513996:1332:0,1,true,true,1521415312,1000,1,144
02b7060f74b7e04d3d8af97fab20381fcc16f7a33c7e526fa5c9b96afdb288d7d2,031feee8045899c658eec2b6f2f6da6e4bdd7baabdc61bdc017761577342fbd011,513998:1539:1,0,true,true,1521415312,1000,1,144
02b7060f74b7e04d3d8af97fab20381fcc16f7a33c7e526fa5c9b96afdb288d7d2,0389a83575fd191f2d76f24da0730900cf726d6d159ef4366a796558a33646c949,513999:723:1,0,true,true,1521415312,1000,1,144
02b7060f74b7e04d3d8af97fab20381fcc16f7a33c7e526fa5c9b96afdb288d7d2,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,514060:1038:0,1,true,true,1521452016,1000,1,144
02b7060f74b7e04d3d8af97fab20381fcc16f7a33c7e526fa5c9b96afdb288d7d2,028686d520cfdc8f7d234e879ea6fc7a963009afbcdafd0c40387e1cacfa1173ea,514064:2041:1,1,true,true,1521455616,1000,1,144
02b7060f74b7e04d3d8af97fab20381fcc16f7a33c7e526fa5c9b96afdb288d7d2,0327e003e3c742db9a77f436e672bd42bd4a302ec0f92f0486c4fe09143bcfb0b9,514111:901:0,0,true,true,1521480816,1000,1,144
02b7060f74b7e04d3d8af97fab20381fcc16f7a33c7e526fa5c9b96afdb288d7d2,039376f846cb4e137f3474baa7fbe74ec627745c7d5c54935b99fbb1b60a62c9b3,514149:1560:1,0,true,true,1521498816,1000,1,144
02b7060f74b7e04d3d8af97fab20381fcc16f7a33c7e526fa5c9b96afdb288d7d2,032271efcb35188ef00e3f28469a2bb18b50a5f2f325bd130bdac341af24e9b5f0,514256:1949:1,0,true,true,1521471724,1000,1,144
02b7060f74b7e04d3d8af97fab20381fcc16f7a33c7e526fa5c9b96afdb288d7d2,033ccad7e8ca762a8a4f161e3c43c56fc67ea8f53e2bb54de7f3f88f58279d360e,514230:346:0,0,false,false,,,,
02b7060f74b7e04d3d8af97fab20381fcc16f7a33c7e526fa5c9b96afdb288d7d2,03378bda17378f0a054c87bde20b24e73cff878556c9258e043d0fefc378a8c978,514251:395:0,0,true,true,1521468594,1000,1,144
02b7060f74b7e04d3d8af97fab20381fcc16f7a33c7e526fa5c9b96afdb288d7d2,02bb7805e3458259a3dae6f7ad0ce8c45cd34d11e1dea31e5a3aa1621be603b13e,514290:948:0,0,true,true,1521492994,1000,1,144
02b7060f74b7e04d3d8af97fab20381fcc16f7a33c7e526fa5c9b96afdb288d7d2,027ccec61f4bf1fafb5156931da6527dc104ec3613dd4f4050161d89dd76ab494c,514291:1033:0,1,true,true,1521493753,1000,1,144
02b7060f74b7e04d3d8af97fab20381fcc16f7a33c7e526fa5c9b96afdb288d7d2,031b6ba6271514bd30202ba007a1d2ef2e2106aaa5774183c570137251687407dc,514292:1267:0,0,true,true,1521493967,1000,1,144
02b7060f74b7e04d3d8af97fab20381fcc16f7a33c7e526fa5c9b96afdb288d7d2,025cfa5b5fd97685b3d851acc5e43ce9f019da83b23ef179cf7638f29e1e706f71,514292:893:0,1,true,true,1521493967,1000,1,144
039ef7774fe6e6919d38486633e57749fa0f7ddf344a2dbc2238110b31765d9c9c,02f6725f9c1c40333b67faea92fd211c183050f28df32cac3f9d69685fe9665432,509970:1438:1,1,true,true,1519093473,1000,10,14
03791011b449b102b184da9895de6439ce35401880e0f029746c8d513b820ac193,0239475f6f41ca26688699b4e2fb4ac87bcfbde8b02788937a4b7e54bdeb5860ce,510562:1543:0,1,true,true,1520125523,1000,10,14
034c4746a60332aba7c29667c13f95b9007666922f0c64cfc1332d53ea8a17403b,03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,509559:411:0,0,true,true,1519797394,1000,10,14
034c4746a60332aba7c29667c13f95b9007666922f0c64cfc1332d53ea8a17403b,02318a86649ae70b06e6951636b3addc29876fb3dec82a63757595915ae2e3652e,509683:1060:0,1,true,true,1519447921,1000,10,14
02a90ee457ad397e5e882780b1fa0d109c3b66479d38e7682f5ee75fe995800f8e,028686d520cfdc8f7d234e879ea6fc7a963009afbcdafd0c40387e1cacfa1173ea,514237:753:0,1,true,true,1521460149,1000,1,144
02a90ee457ad397e5e882780b1fa0d109c3b66479d38e7682f5ee75fe995800f8e,021f2cbffc4045ca2d70678ecf8ed75e488290874c9da38074f6d378248337062b,514256:1984:1,1,true,true,1521471722,1000,1,144
02a90ee457ad397e5e882780b1fa0d109c3b66479d38e7682f5ee75fe995800f8e,027ccec61f4bf1fafb5156931da6527dc104ec3613dd4f4050161d89dd76ab494c,514291:1032:0,1,true,true,1521493750,1000,1,144
03cea3557a68bb4f2845808b937531e8666b16724e1d5f24215d9234efc5a57e7d,02f6725f9c1c40333b67faea92fd211c183050f28df32cac3f9d69685fe9665432,509905:1805:1,1,true,true,1520426327,1000,10,14
031411a29e50634d81dea147e050519dac3ac67dc8c3ebfb8b2b89cdf9d19b60d3,02f6725f9c1c40333b67faea92fd211c183050f28df32cac3f9d69685fe9665432,513762:289:1,1,true,true,1521490197,1000,10,14
0355cf9ce813a343313e1a4844f82c34810619943cb193cbfbead08da15d80fb98,024bd94f0425590434538fd21d4e58982f7e9cfd8f339205a73deb9c0e0341f5bd,512164:571:0,1,true,true,1521417291,1000,10,14
02a390145c343f8ae1b72fc219381216c5a7d2d6066cdf80d4d63e63a6839d39db,02f6725f9c1c40333b67faea92fd211c183050f28df32cac3f9d69685fe9665432,508206:1760:1,0,true,true,1518339881,1000,10,14
02b9be2ec39d793ff4b9e9634c089c3a0f790dd6d293182dac9af67ab1d397c006,027ccec61f4bf1fafb5156931da6527dc104ec3613dd4f4050161d89dd76ab494c,510419:1017:0,1,true,true,1519434165,1000,10,14
02b9be2ec39d793ff4b9e9634c089c3a0f790dd6d293182dac9af67ab1d397c006,03447c9f9d17a6f082dcf4cf97e8949e3fe6fd704baa54560aef0d742593659d15,510561:416:0,0,true,true,1519434165,1000,10,14
037e1e55e33da04149cd9e1900b9d3d2c64edae82b2f57fbb960b084cb251db4cd,0371190acfb2e92bd1faa6ce4d12ff248798515a92ac903ac14d31b5172d9b2917,508120:1861:1,1,false,true,1518135948,1000,10,14
0392e78c508987c97de70b2474493e9b0dbbd0dcad69dec2648d686701da1df44a,0371bcbde71d6cc591134e6d95592a9e8baac232a1e975ccd67c111864a5e8d373,507088:1024:0,1,true,true,1518405411,1000,10,14
0392e78c508987c97de70b2474493e9b0dbbd0dcad69dec2648d686701da1df44a,028489604063b889ebd1cc47e7476d084978aa92ed6d5a3c824334b939ea0b9013,508266:1408:0,1,false,true,1518258658,1000,10,14
0325fd957aeaead3635d7593b56c717090f95e7808290216b452e23fb2c0d77d11,03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,510610:455:1,0,true,true,1519435195,1000,10,14
02a0f1e7defe594d4f89e056ac45dbc3c2bdb29480270ed11c11040128a4ca6285,02f6725f9c1c40333b67faea92fd211c183050f28df32cac3f9d69685fe9665432,510763:1295:0,0,true,true,1521429934,1000,1,144
02a0f1e7defe594d4f89e056ac45dbc3c2bdb29480270ed11c11040128a4ca6285,035f1498c929d4cefba4701ae36a554691f526ff60b1766badd5a49b3c8b68e1d8,510782:273:0,0,true,true,1521429964,1000,1,144
02a0f1e7defe594d4f89e056ac45dbc3c2bdb29480270ed11c11040128a4ca6285,03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,511022:1869:1,0,true,true,1521429964,1000,1,144
02a0f1e7defe594d4f89e056ac45dbc3c2bdb29480270ed11c11040128a4ca6285,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,513918:2403:1,0,true,true,1521431737,1000,1,144
02a0f1e7defe594d4f89e056ac45dbc3c2bdb29480270ed11c11040128a4ca6285,033ac2f9f7ff643c235cc247c521663924aff73b26b38118a6c6821460afcde1b3,514185:412:0,0,true,true,1521485483,1000,1,144
022d065a059294ff8796cf0b9df467ba76420c62eda92771a4063d15e7170020e0,02ef8eee471a04b6f5bc9eb69a2ea9625e71f3b93a5ee7dc6350474730cd1f29c9,505230:1188:0,0,true,true,1517156531,1000,10,14
0388157a19ed80015b64bf9cd3cbc3c3c4492822341ab7813c7f9c0dbccc08fb26,020d3d5995a973c878e3f6e5f59da54078304c537f981d7dcef73367ecbea0e90e,508144:2536:0,1,false,true,1520660789,1000,10,14
0388157a19ed80015b64bf9cd3cbc3c3c4492822341ab7813c7f9c0dbccc08fb26,034a5fdb2df3ce1bfd2c2aca205ce9cfeef1a5f4af21b0b5e81c453080c30d7683,508487:1324:0,1,true,true,1520849733,1000,10,14
0388157a19ed80015b64bf9cd3cbc3c3c4492822341ab7813c7f9c0dbccc08fb26,024bd94f0425590434538fd21d4e58982f7e9cfd8f339205a73deb9c0e0341f5bd,512746:941:0,1,false,true,1520937794,1000,10,14
035ec1f8ea7d376385dfa7c92bd9a0c43e1c88a4058179c3a80ac68abc27dd2389,03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,506411:951:0,0,true,true,1518822305,1000,10,14
023033a65a59d8960970ae8aad940dc574594237ad1276344e8c1d73fe5efe56bb,023c5f2b69161742cc49da5be6cb7c940465fc608ff216bafc7573eb31121b22d2,508283:915:0,0,true,true,1520696996,1000,10,14
023033a65a59d8960970ae8aad940dc574594237ad1276344e8c1d73fe5efe56bb,03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,508283:918:0,0,false,true,1521365497,1000,10,14
